word,empathy,distress,stemma
topics,3.15220782298513,1.43556711099313,topic
topless,1.34259239923514,2.98688354364056,topless
tormented,4.62035193970691,5.39459933637645,torment
torn,5.13184977588263,4.14213046895975,torn
tornado,5.44098293876445,4.64737003279922,tornado
torture,3.19110426009044,5.74255790208562,tortur
tortured,4.8286363475837,5.71160055541841,tortur
torturing,2.955033094971,5.67290244266159,tortur
toss,2.35039851700915,2.72101591136453,toss
tot,3.59405913328854,3.33018393823419,tot
total,2.64829595108833,4.0380737470126,total
totally,2.97339984047077,3.47669096653446,total
touch,4.29653711828954,3.28217838694426,touch
touched,4.6094906343521,3.97314789506784,touch
touching,3.72389079088029,3.8881294763251,touch
tough,4.43044403195776,3.18932196871956,tough
toughest,3.69533552977636,3.92857728885372,toughest
toughie,3.74217431225343,1.80572060136106,toughi
tour,5.6376473544288,4.73534913705922,tour
tourism,4.72744747589462,3.84873297471458,tourism
tourist,3.00830411873471,3.02445130108442,tourist
toward,3.42569445842545,3.97239546654439,toward
towards,2.81319378344465,3.59299779385948,toward
town,3.50623307845496,2.53872167448486,town
towns,4.45684528218477,3.65711794808275,town
towrds,3.75126804172938,2.40914637603488,towrd
toxic,3.71568734051902,5.28136917854953,toxic
toxicology,5.4531049761704,4.5653659977091,toxicolog
toy,3.60797508275172,4.19818426386732,toy
toys,3.98881266465375,3.94604694023872,toy
traces,3.51950151686411,2.45311652197793,trace
track,4.16181713984397,3.67335348702286,track
tracking,4.55013395037633,3.69994343326686,track
tracks,3.41997060203053,4.45390492209627,track
tract,5.17538850637514,3.37465175872249,tract
trade,1.54663190034077,2.82088591399856,trade
traded,2.340647432217,1.97229929633507,trade
trades,1.11520438106863,1.80643057966711,trade
trading,1.67386576382871,3.33840853001863,trade
traditional,4.22120678811558,2.08053434612494,tradit
traditionally,4.38141458160967,2.12591461184341,tradit
traditions,3.86306596277023,2.15877536488661,tradit
traffic,3.74045895592947,4.38804992353506,traffic
traffickers,4.74606582148658,5.6076753985613,traffick
trafficking,4.61434926373038,4.89079952024084,traffick
traffiking,4.60479638019902,4.52267370993719,traffik
tragedies,5.82065250632035,4.85285750933021,tragedi
tragedy,5.60930037336549,5.14285559902209,tragedi
tragic,5.29654547741973,5.05034678887789,tragic
tragically,5.04769713874892,5.18901238695127,tragic
trail,3.2264552421476,2.78178395683603,trail
trailed,3.20973099914144,3.37140584361292,trail
trailer,2.10136038375186,3.63940105478069,trailer
trailers,1.71747263945212,3.10017038910821,trailer
trails,3.98420085844089,2.82491232329192,trail
train,3.56762854893494,4.89931018134338,train
trained,4.04466582940212,2.42795450434267,train
trainers,2.89819249549227,3.64532145477525,trainer
training,3.7913230153399,3.13741090691603,train
trains,3.6378467897398,4.71312307759666,train
transfer,3.30160028998619,4.12394574121455,transfer
transfered,4.06658592201165,3.52614306090166,transfer
transforming,5.1063907599525,5.23823595340299,transform
transgender,4.08769330314213,3.99771058190482,transgend
transit,5.5072206115489,4.72360205139385,transit
transmitted,4.50248310593077,3.49984981244527,transmit
transparent,3.77395858157584,4.11837348298198,transpar
transpire,1.22177466880466,1.95435563259218,transpir
transpired,2.23636348689522,2.888326820357,transpir
transportation,5.24635433796805,4.70251125456501,transport
transported,5.27138510495518,4.81779176926381,transport
transporting,4.91449194823807,4.6835153354287,transport
trapped,3.97277667582316,4.57711058225671,trap
traps,2.52586813529859,2.91599590643274,trap
trash,1.80921643544331,3.23347258470645,trash
trashy,1.23462185287398,2.12998112954043,trashi
trauma,6.07224883223634,4.57409473644337,trauma
traumatic,5.81791360027668,4.66110544422973,traumat
traumatising,4.92957802426536,5.61762723374558,traumatis
traumatized,5.03047143204099,5.46758777095403,traumat
travel,4.51517704147169,3.28630940791747,travel
traveled,5.00041654372987,3.9497860562819,travel
traveler,4.23433228008868,3.28432291176738,travel
traveling,4.22859397668444,3.52842663537645,travel
travesty,2.29773469672088,5.13865092958541,travesti
treason,3.24060284656883,4.58997409181286,treason
treat,4.40821038809005,4.41673659829357,treat
treated,4.00423537369396,3.76394976108891,treat
treating,2.87148652402062,4.23042702724086,treat
treatment,4.0470143706371,4.15858092922938,treatment
treatments,3.89840517397748,3.56724628359546,treatment
treats,3.61096050372965,3.75760004317143,treat
treaty,3.73830042480602,4.41871590682194,treati
tree,5.13616973877679,3.62438879028978,tree
trees,5.37259302832142,3.66771087441314,tree
tremendous,5.06775905216719,4.36342452652834,tremend
tremendously,4.41162192122456,3.93821049349268,tremend
trend,1.21174306945009,2.69175176001264,trend
trends,2.31554788830704,2.26652488303938,trend
tress,4.55281131051847,3.25824862307522,tress
trial,2.86083212101229,4.69683749252533,trial
trials,4.76119654150492,4.48758385394563,trial
tribal,4.9626765761344,3.82605467360831,tribal
tribalism,4.44656461307641,3.07103556322047,tribal
tribes,4.91299241731706,3.59624660779774,tribe
tribesman,4.67058426699588,3.2988156092647,tribesman
tributes,4.3934789951529,3.7977329592783,tribut
trick,1.20865562975677,1.37930458108555,trick
tricked,2.47159364460009,4.44122342910413,trick
tricks,1.45220905790954,2.37800496840317,trick
tricky,2.41063311492886,1.73586502569369,tricki
tried,2.32652190544787,3.67933828976449,tri
tries,2.36686953313059,2.21862661675072,tri
triger,4.82042300390514,4.63998601121592,triger
trigger,3.38388698504439,3.62053305924457,trigger
triggered,3.73924227864788,3.52804292616847,trigger
triggering,4.20548977763459,3.66854299902082,trigger
trinkets,4.64148519899971,2.36524024418812,trinket
trip,4.07219907600114,3.4321839890888,trip
tripped,3.16225203594485,4.19554645026506,trip
trips,4.3017356734637,3.46474044991959,trip
tristan,6.03689161031657,5.0534486590653,tristan
trivial,1.53799161657797,1.21424388636882,trivial
troops,4.70836507301835,4.68393532165894,troop
trophies,2.08494158206844,1.66450171708512,trophi
trophy,1.83132793668088,1.66726875704878,trophi
tropical,3.35813272571389,2.68759890905135,tropic
trouble,2.12508901646156,1.66836207297507,troubl
troubled,3.96699101573871,4.69371916036138,troubl
troubles,4.28830753319359,2.18596671948046,troubl
troubling,1.73304879211087,4.75495439609121,troubl
troupe,2.93281376516526,2.94826207988106,troup
trucks,3.56531026129687,4.23346192939969,truck
true,2.41547523308266,1.70691875926167,true
truly,4.0839482136944,4.20747459236063,truli
trump,3.81767293218857,3.54029971874785,trump
trumph,4.20277826548761,4.59159530337143,trumph
trumps,3.11830368083482,2.27836785815044,trump
trun,3.19311684894371,2.63636496677212,trun
trunp,2.33399398365416,2.23877081014407,trunp
trust,2.62914512722939,3.4976398576303,trust
trusted,3.22675679094336,4.30359368903798,trust
trusting,2.09666964612828,3.66223168658764,trust
truth,2.56499886468294,3.54876126140846,truth
truths,4.82501833529546,4.70965896343184,truth
try,2.25882793891661,2.68271251764043,tri
trying,2.0386018295158,3.20397987705399,tri
tshow,2.33399398365416,2.23877081014407,tshow
tsunami,4.8171700744301,3.94077365217031,tsunami
tsunamis,5.34602643076168,4.2484038866458,tsunami
tuberculosis,4.57685363216627,3.65825187600075,tuberculosi
tuesday,4.34410879883778,3.62046991466487,tuesday
tug,5.41608547470935,3.59825587779045,tug
tumor,5.718557932925,4.5413907864901,tumor
tump,3.45291820214196,3.66763498058724,tump
tune,3.09181787671075,1.39448878590573,tune
tunnel,4.07543673563572,4.96867998109831,tunnel
turbines,5.67237991210879,4.84424900922139,turbin
turkey,3.14763471677918,3.738039480064,turkey
turkish,4.09068866015358,3.55070967251911,turkish
turmoil,4.48669886784592,3.89974152977164,turmoil
turn,3.28213604776415,4.39685333700216,turn
turned,3.3308553555676,4.68261676284458,turn
turning,3.37635240890265,4.84303786966511,turn
turns,2.82471840401892,4.13771964589377,turn
turtle,4.17056704667106,4.80327033206116,turtl
turtles,4.27270747672615,4.6826582915361,turtl
tv,3.01385700625718,1.99249110335139,tv
tweeted,4.10235322003966,5.07895096455836,tweet
tweets,4.34406377885434,3.02641305794804,tweet
twelve,3.90071952814154,4.43568761279085,twelv
twenties,3.33195461988487,2.41200374228039,twenti
twenty,2.81008334303551,3.82889777874156,twenti
twice,3.21761047844568,3.64315137381745,twice
twinge,4.04140708791684,3.59645274609465,twing
twins,4.22595545999385,4.13305427504404,twin
twist,2.27494372846057,2.24580912774048,twist
twitching,2.1380830002018,2.53753542385844,twitch
twitter,3.9975898936632,3.34530630024155,twitter
two,2.89356239664398,3.43140245218766,two
type,1.79459950797274,1.32840030367704,type
types,2.21173877799776,1.55318388921338,type
typhoon,4.82789859117126,3.64231087341769,typhoon
typhoons,5.07479261601837,4.48246842107074,typhoon
typical,2.16844971669291,1.40375730459976,typic
typically,3.62985457085292,1.32583787201696,typic
typo,2.8048731801243,1.74047670028269,typo
typos,3.38691100226096,2.32828027171472,typo
tyrannical,1.91862650477394,4.22638933318599,tyrann
tyranny,3.86036531531119,4.34430837671864,tyranni
u,3.23535900524176,2.20310283323436,u
uae,3.11817813562492,4.4333925743534,uae
ubiquity,5.05334371868129,3.87341162533653,ubiqu
uganda,6.19519990569756,4.78596683260655,uganda
ugh,2.78437879646811,4.24960428555147,ugh
ughh,3.89670701433422,4.92866467480173,ughh
ughhh,3.70792253044923,5.06729276497015,ughhh
ugly,3.53506376191693,4.34917343176053,ugli
uk,3.50292841259198,3.59404209993121,uk
ulterior,2.92302917393469,2.91085996978874,ulterior
ultimately,3.49713122619987,3.14612029937725,ultim
ultra,3.91960544025131,2.84153844071001,ultra
un,1.66059657345299,2.50217295539086,un
unable,3.2441033504704,4.21621496132165,unabl
unacceptable,2.13401706365295,5.71147864879988,unaccept
unaffordable,3.41955075685816,4.46868984113337,unafford
unarmed,4.96010387447343,5.03244376744015,unarm
unattractive,1.96848670441152,3.81923610152538,unattract
unavoidable,3.96596036254075,4.07482715908564,unavoid
unaware,2.20206224304368,2.90859551175689,unawar
unbearable,4.48674470933725,5.61262447090011,unbear
unbelievable,4.13166767345603,5.05186487376567,unbeliev
unbelievably,3.57897343450217,4.64805813872055,unbeliev
unborn,5.85563936050483,5.89809107252672,unborn
uncalled,2.04201144775559,4.61820508770112,uncal
uncertain,2.77133766740655,2.99107982368745,uncertain
uncertainty,2.72495290092093,4.02997525548951,uncertainti
unclasped,4.86705482175348,5.03774216163247,unclasp
uncle,4.66173773003073,3.67870246999286,uncl
unclear,4.15395048897121,3.12222551928048,unclear
unclog,3.14802299811533,4.84706785606413,unclog
uncomfortable,2.13657500618165,4.57762068572876,uncomfort
uncommon,2.53496437756067,1.30301742842638,uncommon
unconcerned,1.77880552757466,3.24526450581376,unconcern
unconsciousness,4.53564819847025,4.58953719600667,unconsci
unconsionable,2.33399398365416,2.23877081014407,unconsion
unconvincing,1.48021300441994,2.57994161154436,unconvinc
uncover,4.99234460759434,4.71478485915096,uncov
under,2.13802443295409,2.2941168948176,under
undercover,1.67839546715971,2.8589676366145,undercov
undercurrent,2.6300029183423,2.81874908591519,undercurr
underestimate,3.4100551743824,2.91841195514608,underestim
undergo,4.84549840752136,4.7344188335126,undergo
undergone,4.92926422899332,4.54411136147355,undergon
undergraduate,4.48925684406657,3.56341824482015,undergradu
underline,4.488014787846,4.60776219709853,underlin
underlying,3.27645806197624,2.40173043102577,underli
undermine,2.95074109918463,4.49089224252066,undermin
underneath,2.15703113884935,1.62351687915717,underneath
understand,5.11164746866968,3.93161843026105,understand
understandable,4.47363438107894,3.26796856669566,understand
understandably,3.27363184855106,2.76620879867987,understand
understanding,5.1218321649443,3.83041929821914,understand
understands,3.82544663046575,3.44544552889369,understand
understood,4.74098595278665,3.50394752876634,understood
undertaking,3.84533173637119,4.07706701692658,undertak
underwater,3.49083641957218,2.92064806734356,underwat
undeserving,4.22351435639539,4.93401837677145,undeserv
undo,2.70410847394173,3.63683459443891,undo
undue,3.64220547621845,4.10378586551572,undu
uneasiness,2.35432713579355,4.72267177436737,uneasi
uneasy,1.99379559350968,4.44245166775565,uneasi
uneducated,2.54617911098793,3.07902658565613,uneduc
unemployment,3.6317684194421,3.79835297407848,unemploy
unethical,3.40013698782592,5.5484446948181,uneth
unexpected,2.66462626651332,2.44756064416797,unexpect
unexplained,2.07400691650914,4.17847572918009,unexplain
unfair,3.9925263134946,5.42037875716794,unfair
unfitting,2.17728500056763,4.22749623534464,unfit
unfold,2.45205059205921,4.04053027881024,unfold
unfolded,3.30854616284199,4.43694687933577,unfold
unforeseeable,2.50865911379876,3.05926969836074,unforese
unforgivable,3.50192379213819,5.38198632120631,unforgiv
unforgiving,4.11274658381237,4.79785223051405,unforgiv
unformatted,5.13870601407564,3.55520251168777,unformat
unfortunate,3.11456198652298,3.93410035572245,unfortun
unfortunately,2.25953115492504,1.92184104741879,unfortun
ungratefulness,4.63976475569364,5.21068925822204,ungrat
unhcr,4.98425511634768,4.79478354336294,unhcr
unhealthy,2.77363147455011,5.00048388765861,unhealthi
unicef,5.30374726312007,4.71899797996157,unicef
unified,3.52409547869106,3.49314651969493,unifi
uniformed,2.50396962569511,3.51844300006889,uniform
unimaginable,4.74726826928548,5.44503884895875,unimagin
unincorporated,3.65735014369914,2.20757805530246,unincorpor
unintended,2.69649014127019,2.44963170608911,unintend
unintentionally,2.32520776986222,3.9027441447768,unintent
uninvited,3.29094849360964,3.69736285063946,uninvit
unique,3.86648852064989,2.35178168672203,uniqu
unite,4.2363173216363,4.41604350126782,unit
united,3.73016795399936,4.33184267956254,unit
uniting,3.81350065494795,3.98557321027598,unit
units,4.61300948321512,3.37670455473887,unit
universal,3.99335971323739,3.25268258630039,univers
universe,2.4341293670157,4.63427931096592,univers
university,3.60942309115286,3.01518548719728,univers
unjust,4.86098332431277,5.99604577200018,unjust
unjustly,4.66353168898638,5.60224276486082,unjustli
unknown,2.74914654224516,2.05580406219144,unknown
unless,1.28822935500638,1.6021107819476,unless
unlikely,1.43644195649562,1.20362143190212,unlik
unlimited,3.26164834215993,4.42081463041328,unlimit
unloading,5.18884101855791,4.58524121611507,unload
unmoral,2.9692786226764,5.02326441143882,unmor
unnecessary,2.14556108668751,4.27440740918937,unnecessari
unnerving,1.34382270017027,4.4584113225878,unnerv
unnoticed,2.38280925794244,1.67576950679773,unnot
unpleasant,1.35459655443581,3.6743322648121,unpleas
unprecedented,3.47070593968999,5.02034332611245,unpreced
unpredictable,1.79341693638137,3.56268341713953,unpredict
unprepared,2.07156863262641,3.98104750396311,unprepar
unprofessional,1.55330831749817,5.03827472364177,unprofession
unpunished,2.03127851119854,4.54093057428777,unpunish
unqualified,2.92544106533024,4.66433779584577,unqualifi
unravel,4.3928864783277,4.47105015340489,unravel
unreachable,3.82169953689909,2.47636173711954,unreach
unreal,3.44826338271921,4.59554532441351,unreal
unrelated,1.34887839354773,1.36241509220487,unrel
unrelenting,4.66667949103113,5.4157330319891,unrel
unrest,4.63745530848124,4.54610495180562,unrest
unsafe,3.1778354982003,5.36794087115813,unsaf
unscathed,4.64817649382466,2.24576169858901,unscath
unsolicited,2.93788821588076,3.45014815165558,unsolicit
unsolved,3.69197699794122,3.41878193813788,unsolv
unstable,2.63788227737366,4.21342913054364,unstabl
